"0.309792371519174	0.278770538519244	0.310326248939583	0.370216348193877	0.237556020920204	0.253015462264174	0.302366690124855	0.253500492426746	0.382055721900676	0.34031590385645	0.290109054851893	0.217657510000976	0.343673364127559	0.274346706414097	0.166477958208637	"
"0.293619813008839	0.270088282935719	0.30413343230673	0.304470402075739	0.313579376670021	0.35807317647715	0.294907545080723	0.338919381852402	0.371524949299934	0.292350203114185	0.318653830316831	0.303370913903459	0.291700542102456	0.324439789851896	0.314509545369291	"
"0.321655268644463	0.332641596605754	0.345764155003963	0.280761714566324	0.424804681169917	0.480041496753074	0.33935546369321	0.450134270636227	0.325317377964893	0.279235835682812	0.377502435781025	0.430603020927265	0.281372066119729	0.398864740150202	0.554199210491788	0"
"0.350036615877798	0.37200927180038	0.359191889178874	0.298461909615071	0.473937981219024	0.507507316656302	0.360412592285684	0.475158684325834	0.360412592285684	0.317993159324033	0.40222167369393	0.487060539617232	0.302429194712204	0.428466790490347	0.581054678841611	0.00999999977648258"
"0.381469720878158	0.381164545101456	0.37322997490719	0.305175776702527	0.503234855782466	0.51818846884089	0.390014642625829	0.51330565641365	0.400390619033715	0.353393549421526	0.439453118451638	0.544433585637307	0.367431635149842	0.480957024083182	0.653686513696812	0.0299999993294477"
"0.420227044519379	0.417480462529056	0.417480462529056	0.350036615877798	0.578308096851288	0.550537101171358	0.417785638305759	0.539855948986769	0.417175286752354	0.356140131411848	0.478210442092859	0.600585928550572	0.362853998499304	0.517578117287485	0.728149403212228	0.0500000007450581"
"0.473327629665619	0.472412102335511	0.501403801122251	0.396728509713285	0.57861327262799	0.611877432288566	0.471191399228701	0.588378897482471	0.441589348888556	0.424499505393214	0.511779777530137	0.643920888842331	0.392761224616152	0.552062980054871	0.733032215639469	0.0689999982714653"
"0.477294914762752	0.533142081899314	0.51818846884089	0.42755126316024	0.686340321803982	0.647277822386059	0.509643547093219	0.648803701269571	0.459594719714005	0.452880852626549	0.554199210491788	0.688171376464197	0.43365477869429	0.557556144035516	0.800476062290727	0.0869999974966049"
"0.57739256952118	0.6280517484538	0.581665030395016	0.492553703597878	0.781860339911873	0.776062000154525	0.604248037871003	0.75134276224162	0.559997550249136	0.537109366996447	0.657958974570647	0.837402331271733	0.5435180583072	0.703430165299324	0.972595200350952	0.142000004649162"
"0.805358874717968	0.901794420155966	0.811462390252018	0.661621083891078	1.03393553146816	0.955200181078908	0.822753893990012	0.982666000982136	0.664978017434805	0.701293934862406	0.822753893990012	1.04583738675956	0.668945302531938	0.857238756757397	1.20147703287785	0.216000005602837"
